number,bike_stands,available_bike_stands,available_bikes,last_update,fetched_at,temperature_2m,apparent_temperature,precipitation,wind_speed_10m,is_day
26,20,2,18,2024-03-28 16:47:33,2024-03-28 16:51:11.923622,12.0,10.3,0.8,6.4,1
26,20,2,18,2024-03-28 17:07:43,2024-03-28 17:16:17.561126,11.5,9.5,0.4,9.5,1
26,20,2,18,2024-03-28 18:15:17,2024-03-28 18:20:15.201700,12.4,11.0,1.7,5.9,0
